BW = 10000;AVG = 15
+7.100000E+9	-1.776978E-2	+9.455087E-1
+7.100015E+9	-1.749919E-2	+9.454323E-1
+7.100030E+9	-1.790589E-2	+9.450352E-1
+7.100045E+9	-1.727745E-2	+9.448787E-1
+7.100060E+9	-1.711386E-2	+9.446566E-1
+7.100075E+9	-1.697957E-2	+9.447114E-1
+7.100090E+9	-1.656039E-2	+9.450452E-1
+7.100105E+9	-1.714749E-2	+9.450501E-1
+7.100120E+9	-1.663808E-2	+9.443892E-1
+7.100135E+9	-1.668292E-2	+9.444464E-1
+7.100150E+9	-1.636562E-2	+9.447668E-1
+7.100165E+9	-1.598838E-2	+9.451061E-1
+7.100180E+9	-1.643081E-2	+9.451279E-1
+7.100195E+9	-1.590234E-2	+9.446736E-1
+7.100210E+9	-1.624082E-2	+9.447833E-1
+7.100225E+9	-1.560729E-2	+9.454911E-1
+7.100240E+9	-1.536742E-2	+9.453872E-1
+7.100255E+9	-1.480190E-2	+9.454441E-1
+7.100270E+9	-1.537429E-2	+9.449158E-1
+7.100285E+9	-1.550798E-2	+9.449607E-1
+7.100300E+9	-1.543571E-2	+9.447248E-1
+7.100315E+9	-1.538286E-2	+9.447820E-1
+7.100330E+9	-1.514584E-2	+9.446422E-1
+7.100345E+9	-1.474405E-2	+9.443896E-1
+7.100360E+9	-1.440294E-2	+9.442604E-1
+7.100375E+9	-1.454542E-2	+9.451002E-1
+7.100390E+9	-1.421507E-2	+9.447639E-1
+7.100405E+9	-1.325158E-2	+9.451089E-1
+7.100420E+9	-1.408563E-2	+9.449425E-1
+7.100435E+9	-1.362366E-2	+9.450807E-1
+7.100450E+9	-1.317611E-2	+9.448175E-1
+7.100465E+9	-1.280692E-2	+9.450261E-1
+7.100480E+9	-1.309262E-2	+9.453061E-1
+7.100495E+9	-1.327708E-2	+9.453759E-1
+7.100510E+9	-1.273012E-2	+9.449923E-1
+7.100525E+9	-1.289077E-2	+9.451845E-1
+7.100540E+9	-1.284880E-2	+9.452865E-1
+7.100555E+9	-1.307044E-2	+9.458214E-1
+7.100570E+9	-1.254801E-2	+9.449194E-1
+7.100585E+9	-1.220035E-2	+9.448146E-1
+7.100600E+9	-1.204145E-2	+9.449400E-1
+7.100615E+9	-1.184635E-2	+9.444515E-1
+7.100630E+9	-1.154140E-2	+9.445331E-1
+7.100645E+9	-1.200746E-2	+9.447980E-1
+7.100660E+9	-1.180141E-2	+9.454993E-1
+7.100675E+9	-1.136789E-2	+9.455940E-1
+7.100690E+9	-1.088255E-2	+9.458401E-1
+7.100705E+9	-1.091646E-2	+9.454893E-1
+7.100720E+9	-1.088340E-2	+9.451325E-1
+7.100735E+9	-1.049375E-2	+9.445904E-1
+7.100750E+9	-9.942335E-3	+9.445849E-1
+7.100765E+9	-9.966690E-3	+9.447424E-1
+7.100780E+9	-1.048137E-2	+9.445053E-1
+7.100795E+9	-1.027978E-2	+9.455315E-1
+7.100810E+9	-1.007244E-2	+9.452131E-1
+7.100825E+9	-9.889431E-3	+9.442601E-1
+7.100840E+9	-9.572281E-3	+9.445823E-1
+7.100855E+9	-9.674940E-3	+9.450907E-1
+7.100870E+9	-9.923717E-3	+9.444545E-1
+7.100885E+9	-9.106186E-3	+9.440861E-1
+7.100900E+9	-9.148048E-3	+9.449439E-1
+7.100915E+9	-8.797689E-3	+9.453011E-1
+7.100930E+9	-9.152858E-3	+9.452233E-1
+7.100945E+9	-8.420901E-3	+9.455375E-1
+7.100960E+9	-8.333863E-3	+9.450972E-1
+7.100975E+9	-8.327108E-3	+9.449302E-1
+7.100990E+9	-8.861116E-3	+9.450464E-1
+7.101005E+9	-8.900234E-3	+9.448429E-1
+7.101020E+9	-8.508913E-3	+9.452913E-1
+7.101035E+9	-8.224495E-3	+9.448551E-1
+7.101050E+9	-8.076626E-3	+9.449336E-1
+7.101065E+9	-7.685249E-3	+9.446237E-1
+7.101080E+9	-8.127254E-3	+9.446571E-1
+7.101095E+9	-7.566644E-3	+9.450058E-1
+7.101110E+9	-7.403009E-3	+9.454634E-1
+7.101125E+9	-7.062649E-3	+9.451538E-1
+7.101140E+9	-7.202618E-3	+9.449883E-1
+7.101155E+9	-7.270127E-3	+9.449712E-1
+7.101170E+9	-7.112147E-3	+9.453496E-1
+7.101185E+9	-6.540212E-3	+9.448431E-1
+7.101200E+9	-6.679141E-3	+9.446678E-1
+7.101215E+9	-6.295827E-3	+9.450321E-1
+7.101230E+9	-6.118488E-3	+9.455298E-1
+7.101245E+9	-6.215422E-3	+9.449558E-1
+7.101260E+9	-6.326767E-3	+9.453162E-1
+7.101275E+9	-5.939321E-3	+9.453016E-1
+7.101290E+9	-5.508443E-3	+9.447715E-1
+7.101305E+9	-5.401235E-3	+9.449889E-1
+7.101320E+9	-5.196008E-3	+9.447944E-1
+7.101335E+9	-5.323137E-3	+9.452369E-1
+7.101350E+9	-5.476886E-3	+9.448038E-1
+7.101365E+9	-4.938553E-3	+9.446010E-1
+7.101380E+9	-4.390856E-3	+9.452749E-1
+7.101395E+9	-4.112137E-3	+9.453101E-1
+7.101410E+9	-3.880773E-3	+9.448003E-1
+7.101425E+9	-4.593923E-3	+9.444366E-1
+7.101440E+9	-3.999255E-3	+9.449887E-1
+7.101455E+9	-3.940668E-3	+9.451596E-1
+7.101470E+9	-3.785361E-3	+9.455991E-1
+7.101485E+9	-3.504392E-3	+9.453237E-1
+7.101500E+9	-3.774857E-3	+9.453103E-1
+7.101515E+9	-2.674774E-3	+9.454136E-1
+7.101530E+9	-2.824393E-3	+9.453404E-1
+7.101545E+9	-2.662019E-3	+9.453724E-1
+7.101560E+9	-2.722653E-3	+9.454194E-1
