BW = 10000;AVG = 15
+7.100000E+9	-2.274776E-2	+9.452392E-1
+7.100015E+9	-2.285126E-2	+9.450688E-1
+7.100030E+9	-2.281856E-2	+9.448145E-1
+7.100045E+9	-2.237014E-2	+9.444172E-1
+7.100060E+9	-2.199348E-2	+9.440758E-1
+7.100075E+9	-2.178591E-2	+9.439091E-1
+7.100090E+9	-2.166835E-2	+9.450307E-1
+7.100105E+9	-2.156957E-2	+9.450522E-1
+7.100120E+9	-2.181836E-2	+9.444214E-1
+7.100135E+9	-2.180456E-2	+9.441127E-1
+7.100150E+9	-2.146497E-2	+9.448300E-1
+7.100165E+9	-2.135678E-2	+9.446296E-1
+7.100180E+9	-2.133870E-2	+9.448435E-1
+7.100195E+9	-2.137244E-2	+9.442634E-1
+7.100210E+9	-2.084092E-2	+9.445852E-1
+7.100225E+9	-2.099233E-2	+9.452209E-1
+7.100240E+9	-2.066526E-2	+9.450904E-1
+7.100255E+9	-2.010759E-2	+9.448717E-1
+7.100270E+9	-2.047597E-2	+9.448489E-1
+7.100285E+9	-2.079874E-2	+9.445174E-1
+7.100300E+9	-2.070228E-2	+9.445176E-1
+7.100315E+9	-2.039634E-2	+9.445920E-1
+7.100330E+9	-2.017395E-2	+9.446114E-1
+7.100345E+9	-1.981265E-2	+9.442273E-1
+7.100360E+9	-1.874477E-2	+9.444169E-1
+7.100375E+9	-1.919961E-2	+9.447499E-1
+7.100390E+9	-1.905302E-2	+9.442644E-1
+7.100405E+9	-1.853713E-2	+9.448358E-1
+7.100420E+9	-1.913929E-2	+9.447080E-1
+7.100435E+9	-1.841017E-2	+9.446295E-1
+7.100450E+9	-1.816694E-2	+9.448845E-1
+7.100465E+9	-1.782506E-2	+9.449137E-1
+7.100480E+9	-1.866889E-2	+9.450136E-1
+7.100495E+9	-1.809257E-2	+9.446547E-1
+7.100510E+9	-1.745525E-2	+9.446362E-1
+7.100525E+9	-1.745952E-2	+9.447826E-1
+7.100540E+9	-1.766480E-2	+9.453688E-1
+7.100555E+9	-1.825575E-2	+9.454114E-1
+7.100570E+9	-1.704329E-2	+9.449913E-1
+7.100585E+9	-1.701771E-2	+9.447238E-1
+7.100600E+9	-1.695954E-2	+9.448114E-1
+7.100615E+9	-1.644226E-2	+9.443133E-1
+7.100630E+9	-1.626937E-2	+9.441663E-1
+7.100645E+9	-1.674025E-2	+9.448077E-1
+7.100660E+9	-1.682537E-2	+9.448651E-1
+7.100675E+9	-1.606434E-2	+9.452545E-1
+7.100690E+9	-1.612601E-2	+9.455017E-1
+7.100705E+9	-1.571296E-2	+9.450886E-1
+7.100720E+9	-1.608002E-2	+9.449450E-1
+7.100735E+9	-1.543622E-2	+9.445779E-1
+7.100750E+9	-1.557330E-2	+9.445512E-1
+7.100765E+9	-1.550804E-2	+9.443136E-1
+7.100780E+9	-1.551868E-2	+9.449143E-1
+7.100795E+9	-1.528048E-2	+9.448732E-1
+7.100810E+9	-1.481456E-2	+9.447444E-1
+7.100825E+9	-1.480655E-2	+9.444099E-1
+7.100840E+9	-1.477991E-2	+9.445475E-1
+7.100855E+9	-1.468315E-2	+9.446654E-1
+7.100870E+9	-1.445160E-2	+9.443178E-1
+7.100885E+9	-1.369842E-2	+9.435726E-1
+7.100900E+9	-1.397485E-2	+9.447591E-1
+7.100915E+9	-1.423448E-2	+9.451395E-1
+7.100930E+9	-1.412166E-2	+9.449346E-1
+7.100945E+9	-1.382776E-2	+9.450680E-1
+7.100960E+9	-1.325798E-2	+9.451219E-1
+7.100975E+9	-1.322732E-2	+9.447450E-1
+7.100990E+9	-1.375887E-2	+9.452373E-1
+7.101005E+9	-1.406247E-2	+9.444406E-1
+7.101020E+9	-1.354866E-2	+9.448933E-1
+7.101035E+9	-1.330025E-2	+9.443685E-1
+7.101050E+9	-1.270148E-2	+9.444127E-1
+7.101065E+9	-1.264133E-2	+9.444215E-1
+7.101080E+9	-1.253324E-2	+9.443719E-1
+7.101095E+9	-1.248724E-2	+9.444957E-1
+7.101110E+9	-1.243667E-2	+9.452798E-1
+7.101125E+9	-1.215098E-2	+9.443589E-1
+7.101140E+9	-1.238528E-2	+9.447298E-1
+7.101155E+9	-1.199537E-2	+9.448365E-1
+7.101170E+9	-1.178923E-2	+9.444939E-1
+7.101185E+9	-1.187332E-2	+9.445392E-1
+7.101200E+9	-1.164771E-2	+9.443761E-1
+7.101215E+9	-1.125274E-2	+9.448969E-1
+7.101230E+9	-1.149251E-2	+9.453800E-1
+7.101245E+9	-1.092564E-2	+9.450095E-1
+7.101260E+9	-1.101941E-2	+9.449261E-1
+7.101275E+9	-1.100510E-2	+9.451975E-1
+7.101290E+9	-1.101898E-2	+9.446502E-1
+7.101305E+9	-1.074966E-2	+9.444307E-1
+7.101320E+9	-1.063117E-2	+9.447980E-1
+7.101335E+9	-1.038506E-2	+9.445052E-1
+7.101350E+9	-1.045209E-2	+9.443891E-1
+7.101365E+9	-9.987411E-3	+9.445349E-1
+7.101380E+9	-9.356422E-3	+9.445259E-1
+7.101395E+9	-9.307198E-3	+9.450204E-1
+7.101410E+9	-9.237244E-3	+9.446453E-1
+7.101425E+9	-9.619861E-3	+9.442412E-1
+7.101440E+9	-9.049493E-3	+9.447257E-1
+7.101455E+9	-8.916211E-3	+9.448009E-1
+7.101470E+9	-8.763457E-3	+9.453178E-1
+7.101485E+9	-8.819577E-3	+9.450529E-1
+7.101500E+9	-8.669334E-3	+9.449777E-1
+7.101515E+9	-7.994350E-3	+9.447131E-1
+7.101530E+9	-8.169275E-3	+9.458925E-1
+7.101545E+9	-7.615611E-3	+9.457640E-1
+7.101560E+9	-7.942290E-3	+9.452592E-1
+7.101575E+9	-8.010675E-3	+9.445667E-1
+7.101590E+9	-7.506873E-3	+9.451110E-1
+7.101605E+9	-7.468432E-3	+9.446957E-1
+7.101620E+9	-7.559037E-3	+9.450939E-1
+7.101635E+9	-6.608979E-3	+9.446839E-1
+7.101650E+9	-6.716825E-3	+9.444548E-1
+7.101665E+9	-6.395659E-3	+9.446985E-1
+7.101680E+9	-6.870342E-3	+9.450242E-1
+7.101695E+9	-6.593864E-3	+9.444805E-1
+7.101710E+9	-6.649077E-3	+9.446530E-1
+7.101725E+9	-6.537605E-3	+9.451543E-1
+7.101740E+9	-6.367122E-3	+9.451265E-1
+7.101755E+9	-6.216993E-3	+9.452878E-1
+7.101770E+9	-6.417489E-3	+9.454655E-1
+7.101785E+9	-6.216840E-3	+9.453825E-1
+7.101800E+9	-5.959530E-3	+9.449151E-1
+7.101815E+9	-5.778994E-3	+9.448663E-1
+7.101830E+9	-5.139018E-3	+9.442693E-1
+7.101845E+9	-5.331272E-3	+9.448554E-1
+7.101860E+9	-5.210883E-3	+9.444225E-1
+7.101875E+9	-4.784358E-3	+9.445236E-1
+7.101890E+9	-4.926748E-3	+9.446824E-1
+7.101905E+9	-4.564521E-3	+9.444928E-1
+7.101920E+9	-4.416430E-3	+9.450334E-1
+7.101935E+9	-4.123974E-3	+9.451736E-1
+7.101950E+9	-4.320401E-3	+9.451313E-1
+7.101965E+9	-4.508826E-3	+9.449899E-1
+7.101980E+9	-4.419085E-3	+9.448645E-1
+7.101995E+9	-3.624333E-3	+9.447755E-1
+7.102010E+9	-3.264283E-3	+9.449347E-1
+7.102025E+9	-3.511195E-3	+9.444920E-1
+7.102040E+9	-3.441417E-3	+9.451799E-1
+7.102055E+9	-3.366490E-3	+9.448549E-1
+7.102070E+9	-3.224759E-3	+9.448066E-1
+7.102085E+9	-3.421917E-3	+9.450886E-1
+7.102100E+9	-3.060274E-3	+9.451378E-1
+7.102115E+9	-2.889662E-3	+9.450897E-1
+7.102130E+9	-2.637121E-3	+9.446411E-1
+7.102145E+9	-2.143100E-3	+9.449218E-1
+7.102160E+9	-2.033047E-3	+9.447868E-1
+7.102175E+9	-2.217394E-3	+9.451720E-1
+7.102190E+9	-1.806799E-3	+9.447633E-1
+7.102205E+9	-1.677148E-3	+9.454261E-1
+7.102220E+9	-1.432458E-3	+9.448642E-1
+7.102235E+9	-1.102460E-3	+9.451140E-1
+7.102250E+9	-1.273060E-3	+9.448502E-1
+7.102265E+9	-1.646729E-3	+9.449702E-1
+7.102280E+9	-6.874557E-4	+9.446217E-1
+7.102295E+9	-6.265670E-4	+9.448736E-1
+7.102310E+9	-2.022287E-4	+9.447086E-1
+7.102325E+9	-2.345421E-4	+9.453257E-1
+7.102340E+9	-4.749514E-4	+9.451526E-1
+7.102355E+9	-4.769486E-4	+9.449051E-1
+7.102370E+9	-4.852615E-5	+9.445519E-1
+7.102385E+9	+1.052083E-4	+9.446135E-1
+7.102400E+9	+2.075382E-4	+9.450424E-1
+7.102415E+9	+2.675461E-4	+9.450290E-1
+7.102430E+9	+1.179780E-4	+9.449426E-1
+7.102445E+9	+7.102653E-4	+9.454623E-1
+7.102460E+9	+7.046568E-4	+9.453068E-1
+7.102475E+9	+9.411361E-4	+9.450249E-1
+7.102490E+9	+1.242759E-3	+9.449278E-1
+7.102505E+9	+1.399044E-3	+9.449335E-1
+7.102520E+9	+1.382112E-3	+9.449095E-1
+7.102535E+9	+1.475979E-3	+9.453617E-1
+7.102550E+9	+1.762456E-3	+9.450305E-1
+7.102565E+9	+1.304012E-3	+9.454432E-1
+7.102580E+9	+1.288680E-3	+9.450174E-1
+7.102595E+9	+1.640864E-3	+9.451331E-1
+7.102610E+9	+1.956354E-3	+9.449601E-1
+7.102625E+9	+2.218525E-3	+9.448477E-1
+7.102640E+9	+2.539061E-3	+9.448010E-1
+7.102655E+9	+2.364377E-3	+9.449939E-1
+7.102670E+9	+2.587118E-3	+9.455702E-1
+7.102685E+9	+2.836406E-3	+9.447019E-1
+7.102700E+9	+3.017713E-3	+9.446660E-1
