BW = 10000;AVG = 15
+7.100000E+9	-1.797939E-2	+9.453111E-1
+7.100015E+9	-1.780150E-2	+9.455603E-1
+7.100030E+9	-1.814942E-2	+9.449549E-1
+7.100045E+9	-1.743161E-2	+9.451148E-1
+7.100060E+9	-1.709961E-2	+9.444645E-1
+7.100075E+9	-1.716744E-2	+9.444147E-1
+7.100090E+9	-1.691501E-2	+9.450826E-1
+7.100105E+9	-1.725898E-2	+9.452157E-1
+7.100120E+9	-1.682699E-2	+9.451919E-1
+7.100135E+9	-1.704575E-2	+9.446755E-1
+7.100150E+9	-1.633418E-2	+9.451313E-1
+7.100165E+9	-1.658594E-2	+9.451133E-1
+7.100180E+9	-1.685976E-2	+9.448878E-1
+7.100195E+9	-1.675802E-2	+9.451756E-1
+7.100210E+9	-1.614348E-2	+9.450419E-1
+7.100225E+9	-1.612131E-2	+9.454475E-1
+7.100240E+9	-1.555378E-2	+9.453211E-1
+7.100255E+9	-1.511210E-2	+9.451867E-1
+7.100270E+9	-1.529745E-2	+9.449771E-1
+7.100285E+9	-1.593603E-2	+9.446643E-1
+7.100300E+9	-1.569214E-2	+9.449975E-1
+7.100315E+9	-1.592503E-2	+9.446243E-1
+7.100330E+9	-1.558188E-2	+9.446317E-1
+7.100345E+9	-1.529170E-2	+9.446454E-1
+7.100360E+9	-1.430780E-2	+9.447003E-1
+7.100375E+9	-1.434717E-2	+9.447757E-1
+7.100390E+9	-1.383487E-2	+9.447601E-1
+7.100405E+9	-1.412536E-2	+9.449000E-1
+7.100420E+9	-1.398752E-2	+9.453641E-1
+7.100435E+9	-1.378159E-2	+9.453332E-1
+7.100450E+9	-1.316276E-2	+9.451110E-1
+7.100465E+9	-1.294975E-2	+9.452811E-1
+7.100480E+9	-1.353420E-2	+9.454031E-1
+7.100495E+9	-1.375079E-2	+9.448844E-1
+7.100510E+9	-1.283691E-2	+9.448894E-1
+7.100525E+9	-1.278461E-2	+9.449778E-1
+7.100540E+9	-1.294916E-2	+9.457721E-1
+7.100555E+9	-1.323701E-2	+9.454584E-1
+7.100570E+9	-1.275751E-2	+9.453319E-1
+7.100585E+9	-1.246857E-2	+9.447418E-1
+7.100600E+9	-1.211223E-2	+9.450157E-1
+7.100615E+9	-1.223646E-2	+9.447901E-1
+7.100630E+9	-1.186484E-2	+9.444678E-1
+7.100645E+9	-1.139129E-2	+9.449375E-1
+7.100660E+9	-1.221034E-2	+9.455296E-1
+7.100675E+9	-1.146722E-2	+9.455795E-1
+7.100690E+9	-1.125899E-2	+9.457630E-1
+7.100705E+9	-1.097640E-2	+9.456198E-1
+7.100720E+9	-1.106381E-2	+9.449017E-1
+7.100735E+9	-1.059639E-2	+9.448163E-1
+7.100750E+9	-1.039560E-2	+9.450933E-1
+7.100765E+9	-1.072378E-2	+9.449443E-1
